id,country,gender,uid,group,join_dt,device,uid,dt,device,spent
1031547,MEX,F,1031547,A,04/02/2023,A,,,,
1031548,GBR,F,1031548,B,25/01/2023,A,,,,
1031549,USA,M,1031549,B,02/02/2023,I,,,,
1031550,CAN,M,1031550,B,31/01/2023,I,,,,
1031551,MEX,F,1031551,A,05/02/2023,I,,,,
1031552,USA,M,1031552,A,25/01/2023,I,,,,
1031553,BRA,F,1031553,A,25/01/2023,A,,,,
1031554,USA,M,1031554,A,29/01/2023,I,,,,
1031555,DEU,F,1031555,B,29/01/2023,A,,,,
1031556,TUR,F,1031556,B,29/01/2023,A,,,,
1031557,USA,M,1031557,A,01/02/2023,A,,,,
1031558,TUR,M,1031558,A,06/02/2023,A,,,,
1031559,TUR,F,1031559,B,25/01/2023,I,,,,
1031560,GBR,M,1031560,A,25/01/2023,A,,,,
1031561,FRA,M,1031561,A,26/01/2023,A,,,,
1031562,DEU,M,1031562,A,25/01/2023,A,,,,
1031563,FRA,F,1031563,B,03/02/2023,A,,,,
1031564,MEX,,1031564,A,28/01/2023,I,,,,
1031565,USA,F,1031565,A,01/02/2023,A,,,,
1031566,USA,F,1031566,B,26/01/2023,A,,,,
1031567,DEU,M,1031567,A,28/01/2023,I,,,,
1031568,DEU,F,1031568,A,30/01/2023,A,,,,
1031569,BRA,M,1031569,B,25/01/2023,I,,,,
1031571,FRA,M,1031571,A,26/01/2023,A,,,,
1031572,USA,M,1031572,A,27/01/2023,I,,,,
1031573,ESP,,1031573,A,25/01/2023,A,,,,
1031574,MEX,M,1031574,B,27/01/2023,I,,,,
1031575,USA,M,1031575,B,27/01/2023,A,,,,
1031576,TUR,,1031576,B,28/01/2023,A,,,,
1031577,TUR,F,1031577,A,05/02/2023,A,,,,
1031578,CAN,M,1031578,A,25/01/2023,A,,,,
1031579,USA,M,1031579,B,26/01/2023,A,,,,
1031581,TUR,F,1031581,A,25/01/2023,A,,,,
1031582,TUR,F,1031582,B,25/01/2023,I,,,,
1031583,USA,F,1031583,A,25/01/2023,A,,,,
1031584,USA,F,1031584,A,31/01/2023,A,,,,
1031585,USA,O,1031585,B,06/02/2023,I,,,,
1031586,CAN,F,1031586,A,25/01/2023,I,,,,
1031587,BRA,F,1031587,B,27/01/2023,A,,,,
1031588,BRA,,1031588,A,29/01/2023,A,,,,
1031589,CAN,,1031589,B,28/01/2023,I,,,,
1031590,USA,F,1031590,A,26/01/2023,A,,,,
1031591,USA,,1031591,A,28/01/2023,A,,,,
1031592,USA,F,1031592,A,29/01/2023,I,,,,
1031593,USA,F,1031593,A,28/01/2023,A,,,,
1031594,USA,F,1031594,B,25/01/2023,A,,,,
1031595,BRA,M,1031595,A,30/01/2023,A,,,,
1031599,GBR,M,1031599,A,25/01/2023,A,,,,
1031600,BRA,M,1031600,B,01/02/2023,A,,,,
1031601,USA,F,1031601,A,05/02/2023,I,,,,
1031602,TUR,F,1031602,B,27/01/2023,A,,,,
1031603,MEX,M,1031603,A,05/02/2023,A,,,,
1031604,MEX,O,1031604,B,31/01/2023,A,,,,
1031605,USA,,1031605,B,25/01/2023,I,,,,
1031606,BRA,M,1031606,B,27/01/2023,,,,,
1031607,BRA,F,1031607,B,25/01/2023,A,,,,
1031609,,F,1031609,A,26/01/2023,A,,,,
1031610,MEX,F,1031610,B,25/01/2023,A,,,,
1031611,USA,M,1031611,B,25/01/2023,A,,,,
1031612,BRA,,1031612,B,25/01/2023,A,,,,
1031613,USA,M,1031613,B,26/01/2023,A,,,,
1031614,DEU,M,1031614,B,30/01/2023,I,,,,
1031615,USA,,1031615,A,26/01/2023,A,,,,
1031616,TUR,F,1031616,B,27/01/2023,A,,,,
1031617,FRA,F,1031617,B,01/02/2023,A,,,,
1031618,DEU,F,1031618,A,04/02/2023,I,,,,
1031619,ESP,,1031619,B,26/01/2023,A,,,,
1031620,BRA,,1031620,A,28/01/2023,A,,,,
1031621,BRA,F,1031621,A,25/01/2023,A,,,,
1031622,BRA,M,1031622,A,04/02/2023,A,,,,
1031623,USA,F,1031623,B,30/01/2023,A,,,,
1031624,FRA,,1031624,B,01/02/2023,A,,,,
1031625,FRA,F,1031625,B,01/02/2023,A,,,,
1031626,BRA,O,1031626,B,27/01/2023,A,,,,
1031627,USA,M,1031627,B,01/02/2023,A,,,,
1031628,AUS,M,1031628,A,31/01/2023,A,,,,
1031629,BRA,F,1031629,A,26/01/2023,I,,,,
1031630,USA,M,1031630,B,31/01/2023,I,,,,
1031631,AUS,M,1031631,B,29/01/2023,A,,,,
1031632,USA,M,1031632,A,30/01/2023,A,,,,
1031633,BRA,M,1031633,B,25/01/2023,I,,,,
1031634,DEU,M,1031634,B,03/02/2023,A,,,,
1031638,GBR,M,1031638,B,27/01/2023,I,,,,
1031639,USA,M,1031639,B,27/01/2023,I,,,,
1031640,DEU,M,1031640,B,30/01/2023,A,,,,
1031641,BRA,M,1031641,B,03/02/2023,I,,,,
1031642,BRA,M,1031642,B,02/02/2023,I,,,,
1031643,BRA,M,1031643,B,27/01/2023,I,,,,
1031644,FRA,,1031644,B,29/01/2023,I,,,,
1031645,TUR,,1031645,B,25/01/2023,A,,,,
1031646,CAN,,1031646,A,25/01/2023,I,,,,
1031647,GBR,F,1031647,A,01/02/2023,A,,,,
1031648,GBR,M,1031648,A,28/01/2023,A,,,,
1031650,USA,M,1031650,A,25/01/2023,A,,,,
1031651,TUR,M,1031651,B,29/01/2023,I,,,,
1031652,BRA,,1031652,B,27/01/2023,I,,,,
1031653,AUS,F,1031653,A,26/01/2023,A,,,,
1031654,USA,M,1031654,A,03/02/2023,A,,,,
1031655,FRA,M,1031655,A,25/01/2023,A,,,,
1031656,BRA,F,1031656,A,29/01/2023,A,,,,
1031657,FRA,F,1031657,B,26/01/2023,I,,,,
1031658,DEU,F,1031658,A,25/01/2023,I,,,,
1031659,FRA,F,1031659,A,29/01/2023,I,,,,
1031660,DEU,M,1031660,B,28/01/2023,A,,,,
1031661,TUR,M,1031661,B,27/01/2023,A,,,,
1031662,DEU,,1031662,A,25/01/2023,A,,,,
1031663,BRA,M,1031663,A,26/01/2023,A,,,,
1031664,TUR,M,1031664,B,26/01/2023,I,,,,
1031665,USA,M,1031665,A,25/01/2023,A,,,,
1031666,BRA,F,1031666,A,01/02/2023,A,,,,
1031667,USA,F,1031667,A,03/02/2023,A,,,,
1031668,USA,,1031668,B,25/01/2023,I,,,,
1031669,USA,M,1031669,A,28/01/2023,I,,,,
1031670,BRA,M,1031670,A,30/01/2023,A,,,,
1031671,TUR,F,1031671,A,30/01/2023,I,,,,
1031673,BRA,M,1031673,A,02/02/2023,A,,,,
1031674,GBR,F,1031674,B,25/01/2023,I,,,,
1031676,MEX,,1031676,A,25/01/2023,I,,,,
1031677,TUR,,1031677,B,02/02/2023,I,,,,
1031678,AUS,,1031678,A,02/02/2023,A,,,,
1031679,BRA,F,1031679,A,31/01/2023,A,,,,
1031680,USA,F,1031680,B,28/01/2023,I,,,,
1031681,FRA,F,1031681,A,25/01/2023,A,,,,
1031682,CAN,M,1031682,B,29/01/2023,A,,,,
1031683,MEX,F,1031683,A,04/02/2023,A,,,,
1031684,DEU,M,1031684,B,25/01/2023,I,,,,
1031685,USA,F,1031685,B,26/01/2023,I,,,,
1031686,USA,F,1031686,B,01/02/2023,A,,,,
1031687,MEX,F,1031687,A,28/01/2023,I,,,,
1031688,BRA,,1031688,B,29/01/2023,I,,,,
1031689,BRA,F,1031689,A,30/01/2023,A,,,,
1031690,USA,F,1031690,B,06/02/2023,A,,,,
1031691,,,1031691,A,05/02/2023,A,,,,
1031693,FRA,F,1031693,B,05/02/2023,A,,,,
1031694,BRA,O,1031694,A,25/01/2023,A,,,,
1031695,TUR,M,1031695,B,27/01/2023,I,,,,
1031696,AUS,M,1031696,B,28/01/2023,A,,,,
1031697,GBR,,1031697,A,25/01/2023,A,,,,
1031699,USA,M,1031699,A,29/01/2023,I,,,,
1031700,GBR,M,1031700,A,26/01/2023,A,,,,
1031701,TUR,F,1031701,A,29/01/2023,A,,,,
1031702,TUR,M,1031702,B,27/01/2023,A,,,,
1031704,USA,M,1031704,A,30/01/2023,I,,,,
1031705,MEX,M,1031705,A,25/01/2023,I,,,,
1031706,GBR,,1031706,A,26/01/2023,I,,,,
1031707,DEU,M,1031707,B,31/01/2023,A,,,,
1031708,AUS,F,1031708,A,27/01/2023,I,,,,
1031709,USA,,1031709,B,25/01/2023,A,,,,
1031710,DEU,F,1031710,B,02/02/2023,A,,,,
1031712,USA,F,1031712,A,30/01/2023,A,,,,
1031713,BRA,M,1031713,B,02/02/2023,A,,,,
1031714,USA,M,1031714,A,25/01/2023,A,,,,
1031715,TUR,M,1031715,A,31/01/2023,A,,,,
1031716,TUR,F,1031716,B,26/01/2023,I,,,,
1031717,MEX,M,1031717,B,01/02/2023,I,,,,
1031718,USA,M,1031718,B,27/01/2023,A,,,,
1031719,GBR,M,1031719,A,25/01/2023,A,,,,
1031720,AUS,F,1031720,A,29/01/2023,I,,,,
1031721,BRA,M,1031721,A,28/01/2023,I,,,,
1031722,BRA,M,1031722,A,25/01/2023,A,,,,
1031723,DEU,,1031723,B,03/02/2023,A,,,,
1031724,USA,F,1031724,A,05/02/2023,A,,,,
1031725,BRA,F,1031725,A,05/02/2023,I,,,,
1031726,USA,O,1031726,A,30/01/2023,A,,,,
1031727,USA,,1031727,A,25/01/2023,I,,,,
1031728,TUR,F,1031728,A,02/02/2023,I,,,,
1031729,USA,O,1031729,B,25/01/2023,A,,,,
1031731,DEU,F,1031731,A,25/01/2023,I,,,,
1031732,USA,M,1031732,A,06/02/2023,I,,,,
1031733,USA,F,1031733,A,02/02/2023,A,,,,
1031734,MEX,M,1031734,B,25/01/2023,A,,,,
1031735,AUS,M,1031735,B,03/02/2023,A,,,,
1031737,MEX,M,1031737,A,26/01/2023,I,,,,
1031738,GBR,F,1031738,B,25/01/2023,A,,,,
1031739,USA,F,1031739,B,25/01/2023,I,,,,
1031740,ESP,M,1031740,B,27/01/2023,A,,,,
1031741,DEU,M,1031741,A,26/01/2023,I,,,,
1031742,USA,M,1031742,B,06/02/2023,A,,,,
1031743,USA,F,1031743,B,28/01/2023,A,,,,
1031744,TUR,M,1031744,B,25/01/2023,I,,,,
1031745,MEX,F,1031745,B,26/01/2023,I,,,,
1031746,FRA,M,1031746,B,26/01/2023,I,,,,
1031747,MEX,O,1031747,A,06/02/2023,A,,,,
1031748,USA,F,1031748,A,25/01/2023,A,,,,
1031749,BRA,F,1031749,B,29/01/2023,A,,,,
1031750,TUR,M,1031750,A,26/01/2023,I,,,,
1031752,MEX,F,1031752,B,25/01/2023,I,,,,
1031753,BRA,F,1031753,A,06/02/2023,A,,,,
1031754,BRA,F,1031754,A,25/01/2023,I,,,,
1031755,USA,F,1031755,A,25/01/2023,A,,,,
1031757,USA,F,1031757,B,05/02/2023,I,,,,
1031758,USA,M,1031758,B,30/01/2023,I,,,,
1031759,TUR,F,1031759,A,26/01/2023,A,,,,
1031760,USA,M,1031760,A,27/01/2023,I,,,,
1031761,TUR,F,1031761,A,27/01/2023,A,,,,
1031762,TUR,F,1031762,B,25/01/2023,A,,,,
1031764,USA,M,1031764,A,02/02/2023,A,,,,
1031765,MEX,F,1031765,B,25/01/2023,A,,,,
1031766,FRA,M,1031766,A,02/02/2023,A,,,,
1031767,USA,M,1031767,B,31/01/2023,A,,,,
1031768,GBR,,1031768,B,28/01/2023,A,,,,
1031769,MEX,F,1031769,A,28/01/2023,A,,,,
1031770,TUR,F,1031770,A,25/01/2023,A,,,,
1031771,BRA,F,1031771,A,02/02/2023,A,,,,
1031772,BRA,F,1031772,B,25/01/2023,A,,,,
1031773,BRA,F,1031773,B,29/01/2023,A,,,,
1031774,BRA,M,1031774,A,31/01/2023,A,,,,
1031775,USA,,1031775,A,28/01/2023,A,,,,
1031776,BRA,M,1031776,A,30/01/2023,A,,,,
1031777,FRA,M,1031777,B,04/02/2023,A,,,,
1031778,AUS,M,1031778,B,30/01/2023,A,,,,
1031779,GBR,F,1031779,B,25/01/2023,A,,,,
1031780,CAN,M,1031780,A,25/01/2023,I,,,,
1031781,ESP,,1031781,B,05/02/2023,A,,,,
1031782,USA,,1031782,A,25/01/2023,I,,,,
1031783,FRA,M,1031783,B,29/01/2023,I,,,,
1031784,GBR,F,1031784,A,28/01/2023,A,,,,
1031785,MEX,,1031785,A,01/02/2023,A,,,,
1031787,MEX,F,1031787,A,26/01/2023,A,,,,
1031788,GBR,F,1031788,B,26/01/2023,A,,,,
1031789,BRA,,1031789,B,25/01/2023,A,,,,
1031790,TUR,M,1031790,A,28/01/2023,A,,,,
1031791,BRA,M,1031791,A,26/01/2023,A,,,,
1031792,USA,,1031792,A,26/01/2023,A,,,,
1031793,USA,F,1031793,B,26/01/2023,I,,,,
1031794,USA,F,1031794,B,25/01/2023,A,,,,
1031795,GBR,M,1031795,A,03/02/2023,A,,,,
1031796,GBR,F,1031796,B,25/01/2023,A,,,,
1031797,BRA,,1031797,A,25/01/2023,I,,,,
1031798,USA,M,1031798,A,27/01/2023,A,,,,
1031799,FRA,F,1031799,A,29/01/2023,A,,,,
1031800,USA,F,1031800,B,27/01/2023,A,,,,
1031802,DEU,F,1031802,A,28/01/2023,A,,,,
1031803,DEU,F,1031803,A,27/01/2023,A,,,,
1031804,FRA,M,1031804,B,25/01/2023,A,,,,
1031805,DEU,M,1031805,A,30/01/2023,A,,,,
1031806,MEX,F,1031806,A,28/01/2023,A,,,,
1031807,CAN,,1031807,B,25/01/2023,A,,,,
1031808,MEX,M,1031808,A,26/01/2023,I,,,,
1031809,MEX,F,1031809,A,27/01/2023,A,,,,
1031810,FRA,M,1031810,B,26/01/2023,A,,,,
1031811,BRA,M,1031811,A,25/01/2023,I,,,,
1031812,FRA,,1031812,B,26/01/2023,A,,,,
1031813,BRA,F,1031813,B,25/01/2023,I,,,,
1031814,BRA,M,1031814,B,31/01/2023,I,,,,
1031816,USA,M,1031816,A,26/01/2023,I,,,,
1031817,GBR,,1031817,B,28/01/2023,A,,,,
1031818,FRA,F,1031818,B,31/01/2023,I,,,,
1031819,MEX,F,1031819,A,25/01/2023,A,,,,
1031820,USA,F,1031820,A,02/02/2023,I,,,,
1031821,USA,F,1031821,A,28/01/2023,A,,,,
1031822,DEU,F,1031822,B,29/01/2023,A,,,,
1031824,DEU,F,1031824,B,25/01/2023,I,,,,
1031825,BRA,O,1031825,B,27/01/2023,I,,,,
1031826,USA,F,1031826,A,31/01/2023,A,,,,
1031827,ESP,O,1031827,A,27/01/2023,A,,,,
1031828,MEX,,1031828,B,04/02/2023,A,,,,
1031829,TUR,,1031829,B,30/01/2023,A,,,,
1031830,USA,M,1031830,A,28/01/2023,A,,,,
1031831,FRA,F,1031831,A,30/01/2023,A,,,,
1031832,TUR,M,1031832,B,27/01/2023,I,,,,
1031833,USA,F,1031833,B,26/01/2023,A,,,,
1031834,BRA,M,1031834,B,28/01/2023,A,,,,
1031835,USA,F,1031835,A,28/01/2023,A,,,,
1031837,USA,M,1031837,B,29/01/2023,I,,,,
1031838,USA,F,1031838,B,28/01/2023,A,,,,
1031839,TUR,M,1031839,B,26/01/2023,A,,,,
1031840,CAN,M,1031840,B,26/01/2023,I,,,,
1031841,TUR,F,1031841,B,25/01/2023,I,,,,
1031842,USA,F,1031842,A,25/01/2023,A,,,,
1031843,TUR,O,1031843,A,26/01/2023,I,,,,
1031844,USA,M,1031844,B,25/01/2023,I,,,,
1031845,MEX,M,1031845,B,02/02/2023,A,,,,
1031846,MEX,F,1031846,A,26/01/2023,A,,,,
1031847,GBR,F,1031847,B,28/01/2023,I,,,,
1031848,TUR,F,1031848,A,02/02/2023,I,,,,
1031849,USA,M,1031849,B,25/01/2023,A,,,,
1031851,BRA,M,1031851,B,25/01/2023,A,,,,
1031852,DEU,,1031852,B,03/02/2023,I,,,,
1031853,MEX,F,1031853,B,26/01/2023,A,,,,
1031854,FRA,M,1031854,B,25/01/2023,A,,,,
1031856,DEU,F,1031856,B,26/01/2023,A,,,,
1031857,BRA,M,1031857,A,02/02/2023,A,,,,
1031858,GBR,M,1031858,B,29/01/2023,A,,,,
1031859,MEX,O,1031859,B,25/01/2023,A,,,,
1031860,DEU,M,1031860,B,30/01/2023,I,,,,
1031861,BRA,M,1031861,A,29/01/2023,I,,,,
1031862,MEX,M,1031862,B,04/02/2023,A,,,,
1031863,USA,,1031863,A,28/01/2023,A,,,,
1031864,USA,M,1031864,A,01/02/2023,I,,,,
1031865,FRA,F,1031865,A,26/01/2023,A,,,,
1031867,TUR,F,1031867,B,25/01/2023,I,,,,
1031868,MEX,M,1031868,A,25/01/2023,I,,,,
1031869,MEX,M,1031869,A,30/01/2023,A,,,,
1031870,BRA,M,1031870,B,28/01/2023,A,,,,
1031871,USA,F,1031871,A,27/01/2023,A,,,,
1031872,BRA,F,1031872,B,29/01/2023,A,,,,
1031873,USA,M,1031873,B,27/01/2023,I,,,,
1031874,BRA,M,1031874,B,25/01/2023,I,,,,
1031875,USA,F,1031875,B,26/01/2023,A,,,,
1031876,USA,M,1031876,A,27/01/2023,I,,,,
1031877,ESP,F,1031877,A,28/01/2023,A,,,,
1031878,TUR,M,1031878,B,01/02/2023,A,,,,
1031879,USA,M,1031879,A,27/01/2023,A,,,,
1031880,TUR,M,1031880,A,27/01/2023,I,,,,
1031881,USA,M,1031881,B,30/01/2023,A,,,,
1031882,FRA,,1031882,B,25/01/2023,A,,,,
1031883,USA,M,1031883,B,25/01/2023,A,,,,
1031884,,F,1031884,B,26/01/2023,I,,,,
1031885,USA,M,1031885,A,03/02/2023,A,,,,
1031886,TUR,M,1031886,B,25/01/2023,A,,,,
1031887,BRA,,1031887,B,26/01/2023,I,,,,
1031888,USA,F,1031888,B,29/01/2023,A,,,,
1031889,USA,,1031889,B,31/01/2023,I,,,,
1031890,BRA,F,1031890,B,26/01/2023,I,,,,
1031891,BRA,M,1031891,B,25/01/2023,A,,,,
1031892,GBR,M,1031892,B,26/01/2023,I,,,,
1031893,AUS,M,1031893,A,27/01/2023,I,,,,
1031894,BRA,M,1031894,A,27/01/2023,A,,,,
1031895,BRA,M,1031895,A,28/01/2023,I,,,,
1031896,ESP,M,1031896,B,30/01/2023,A,,,,
1031897,TUR,M,1031897,A,27/01/2023,A,,,,
1031898,BRA,M,1031898,A,26/01/2023,A,,,,
1031899,USA,M,1031899,B,25/01/2023,A,,,,
1031900,USA,M,1031900,B,27/01/2023,A,,,,
1031901,USA,M,1031901,A,03/02/2023,A,,,,
1031903,USA,,1031903,B,25/01/2023,A,,,,
1031904,TUR,F,1031904,B,01/02/2023,I,,,,
1031905,MEX,,1031905,A,06/02/2023,A,,,,
1031906,USA,M,1031906,A,25/01/2023,A,,,,
1031907,ESP,F,1031907,A,28/01/2023,A,,,,
1031908,DEU,F,1031908,A,25/01/2023,A,,,,
1031909,USA,M,1031909,A,26/01/2023,A,,,,
1031910,USA,F,1031910,A,25/01/2023,A,,,,
1031911,DEU,,1031911,A,25/01/2023,A,,,,
1031912,CAN,F,1031912,A,02/02/2023,A,,,,
1031913,USA,F,1031913,A,26/01/2023,I,,,,
1031914,FRA,F,1031914,A,25/01/2023,I,,,,
1031915,FRA,M,1031915,A,30/01/2023,A,,,,
1031916,DEU,,1031916,A,25/01/2023,I,,,,
1031918,BRA,F,1031918,A,25/01/2023,A,,,,
1031919,BRA,,1031919,A,25/01/2023,A,,,,
1031920,BRA,F,1031920,A,26/01/2023,A,,,,
1031921,BRA,M,1031921,B,26/01/2023,A,,,,
1031922,DEU,F,1031922,A,30/01/2023,I,,,,
1031923,MEX,F,1031923,B,31/01/2023,A,,,,
1031924,BRA,F,1031924,B,28/01/2023,A,,,,
1031925,USA,M,1031925,A,26/01/2023,A,,,,
1031926,TUR,M,1031926,B,25/01/2023,I,,,,
1031927,MEX,,1031927,A,01/02/2023,A,,,,
1031929,AUS,M,1031929,A,26/01/2023,A,,,,
1031930,DEU,,1031930,B,26/01/2023,I,,,,
1031931,BRA,F,1031931,A,04/02/2023,A,,,,
1031932,BRA,M,1031932,B,27/01/2023,A,,,,
1031933,BRA,M,1031933,B,01/02/2023,A,,,,
1031934,ESP,,1031934,A,26/01/2023,I,,,,
1031935,USA,M,1031935,B,25/01/2023,A,,,,
1031936,BRA,F,1031936,A,30/01/2023,A,,,,
1031937,TUR,M,1031937,B,27/01/2023,I,,,,
1031939,TUR,F,1031939,A,27/01/2023,A,,,,
1031940,MEX,F,1031940,B,26/01/2023,A,,,,
1031942,USA,F,1031942,B,25/01/2023,I,,,,
1031943,ESP,M,1031943,A,25/01/2023,A,,,,
1031944,TUR,M,1031944,A,30/01/2023,I,,,,
1031945,USA,M,1031945,B,27/01/2023,A,,,,
1031946,BRA,M,1031946,A,26/01/2023,A,,,,
1031947,ESP,F,1031947,A,27/01/2023,A,,,,
1031948,USA,F,1031948,A,04/02/2023,A,,,,
1031949,BRA,M,1031949,B,28/01/2023,A,,,,
1031950,MEX,M,1031950,A,30/01/2023,A,,,,
1031951,USA,,1031951,B,27/01/2023,A,,,,
1031952,USA,,1031952,A,25/01/2023,I,,,,
1031953,FRA,,1031953,B,25/01/2023,A,,,,
1031954,FRA,F,1031954,A,27/01/2023,A,,,,
1031955,TUR,M,1031955,A,31/01/2023,A,,,,
1031956,USA,F,1031956,B,25/01/2023,A,,,,
1031957,USA,M,1031957,B,02/02/2023,A,,,,
1031958,USA,F,1031958,A,26/01/2023,I,,,,
1031960,BRA,,1031960,B,03/02/2023,A,,,,
1031961,USA,F,1031961,B,27/01/2023,I,,,,
1031962,USA,M,1031962,A,29/01/2023,I,,,,
1031963,TUR,O,1031963,B,29/01/2023,A,,,,
1031964,GBR,M,1031964,A,25/01/2023,A,,,,
1031966,USA,,1031966,B,25/01/2023,A,,,,
1031967,USA,M,1031967,A,27/01/2023,I,,,,
1031968,MEX,M,1031968,A,25/01/2023,I,,,,
1031969,BRA,F,1031969,A,27/01/2023,I,,,,
1031970,BRA,F,1031970,B,25/01/2023,I,,,,
1031971,FRA,F,1031971,A,05/02/2023,A,,,,
1031972,BRA,M,1031972,A,28/01/2023,A,,,,
1031973,USA,M,1031973,A,27/01/2023,A,,,,
1031974,DEU,M,1031974,B,28/01/2023,A,,,,
1031975,USA,,1031975,A,03/02/2023,I,,,,
1031976,GBR,F,1031976,A,25/01/2023,A,,,,
1031977,USA,M,1031977,B,30/01/2023,A,,,,
1031978,BRA,M,1031978,B,26/01/2023,A,,,,
1031979,MEX,,1031979,B,01/02/2023,A,,,,
1031980,BRA,,1031980,B,27/01/2023,I,,,,
1031981,MEX,F,1031981,B,25/01/2023,I,,,,
1031983,TUR,M,1031983,B,01/02/2023,A,,,,
1031984,USA,M,1031984,A,25/01/2023,I,,,,
1031985,CAN,M,1031985,A,26/01/2023,A,,,,
1031986,TUR,F,1031986,A,02/02/2023,A,,,,
1031987,TUR,F,1031987,B,01/02/2023,I,,,,
1031988,USA,M,1031988,A,27/01/2023,A,,,,
1031989,CAN,F,1031989,A,25/01/2023,I,,,,
1031990,USA,O,1031990,A,25/01/2023,A,,,,
1031991,BRA,M,1031991,A,29/01/2023,I,,,,
1031992,USA,F,1031992,A,02/02/2023,I,,,,
1031993,BRA,F,1031993,A,25/01/2023,A,,,,
1031994,DEU,F,1031994,A,25/01/2023,A,,,,
1031995,FRA,F,1031995,B,04/02/2023,A,,,,
1031996,GBR,,1031996,B,29/01/2023,A,,,,
1031997,FRA,M,1031997,A,26/01/2023,A,,,,
1031998,USA,F,1031998,A,27/01/2023,A,,,,
1032000,,F,1032000,B,27/01/2023,A,,,,
1032002,MEX,M,1032002,A,31/01/2023,I,,,,
1032003,FRA,,1032003,A,25/01/2023,I,,,,
1032004,FRA,,1032004,B,26/01/2023,I,,,,
1032005,USA,F,1032005,A,03/02/2023,A,,,,
1032006,TUR,F,1032006,B,30/01/2023,A,,,,
1032007,DEU,M,1032007,A,28/01/2023,A,,,,
1032008,TUR,M,1032008,B,30/01/2023,I,,,,
1032009,USA,F,1032009,B,03/02/2023,A,,,,
1032010,GBR,F,1032010,A,01/02/2023,I,,,,
1032011,USA,M,1032011,B,26/01/2023,A,,,,
1032012,AUS,,1032012,A,28/01/2023,A,,,,
1032013,BRA,F,1032013,B,25/01/2023,A,,,,
1032014,MEX,F,1032014,B,25/01/2023,A,,,,
1032015,TUR,,1032015,A,26/01/2023,A,,,,
1032016,USA,M,1032016,A,28/01/2023,I,,,,
1032017,USA,,1032017,B,03/02/2023,I,,,,
1032018,ESP,M,1032018,A,25/01/2023,A,,,,
1032019,USA,M,1032019,A,27/01/2023,A,,,,
1032020,ESP,M,1032020,B,30/01/2023,A,,,,
1032021,MEX,M,1032021,B,26/01/2023,A,,,,
1032022,FRA,F,1032022,A,26/01/2023,I,,,,
1032023,USA,M,1032023,A,26/01/2023,A,,,,
1032024,MEX,F,1032024,A,25/01/2023,A,,,,
1032025,BRA,,1032025,A,25/01/2023,A,,,,
1032026,MEX,,1032026,B,25/01/2023,I,,,,
1032027,MEX,F,1032027,A,03/02/2023,A,,,,
1032028,USA,M,1032028,B,29/01/2023,I,,,,
1032029,AUS,,1032029,A,29/01/2023,A,,,,
1032030,USA,M,1032030,A,29/01/2023,A,,,,
1032031,GBR,M,1032031,B,03/02/2023,I,,,,
1032032,TUR,F,1032032,A,31/01/2023,A,,,,
1032033,MEX,M,1032033,A,27/01/2023,A,,,,
1032034,FRA,F,1032034,A,04/02/2023,A,,,,
1032035,BRA,F,1032035,A,30/01/2023,I,,,,
1032036,BRA,M,1032036,B,25/01/2023,I,,,,
1032037,MEX,F,1032037,A,29/01/2023,A,,,,
1032038,USA,F,1032038,A,02/02/2023,A,,,,
1032039,BRA,F,1032039,A,05/02/2023,A,,,,
1032040,USA,F,1032040,B,28/01/2023,A,,,,
1032041,USA,M,1032041,A,26/01/2023,A,,,,
1032042,FRA,M,1032042,A,29/01/2023,I,,,,
1032043,MEX,F,1032043,B,26/01/2023,A,,,,
1032044,MEX,F,1032044,B,27/01/2023,A,,,,
1032046,DEU,F,1032046,A,04/02/2023,A,,,,
1032047,MEX,M,1032047,B,06/02/2023,A,,,,
1032048,DEU,F,1032048,B,31/01/2023,A,,,,
1032049,BRA,F,1032049,A,01/02/2023,A,,,,
1032051,USA,F,1032051,A,02/02/2023,I,,,,
1032052,USA,F,1032052,A,30/01/2023,A,,,,
1032053,GBR,M,1032053,B,27/01/2023,A,,,,
1032054,MEX,F,1032054,B,27/01/2023,A,,,,
1032057,ESP,F,1032057,B,26/01/2023,I,,,,
1032058,BRA,F,1032058,A,25/01/2023,A,,,,
1032059,GBR,M,1032059,B,25/01/2023,I,,,,
1032061,BRA,F,1032061,B,28/01/2023,,,,,
1032062,USA,M,1032062,B,26/01/2023,A,,,,
1032063,MEX,M,1032063,B,02/02/2023,A,,,,
1032064,MEX,M,1032064,A,31/01/2023,A,,,,
1032066,ESP,M,1032066,A,30/01/2023,I,,,,
1032067,BRA,F,1032067,A,26/01/2023,A,,,,
1032068,BRA,F,1032068,A,06/02/2023,A,,,,
1032069,MEX,F,1032069,B,27/01/2023,I,,,,
1032070,MEX,F,1032070,B,04/02/2023,I,,,,
1032071,BRA,M,1032071,B,30/01/2023,I,,,,
1032072,USA,M,1032072,B,30/01/2023,A,,,,
1032073,GBR,M,1032073,A,30/01/2023,I,,,,
1032074,AUS,M,1032074,A,26/01/2023,A,,,,
1032075,GBR,F,1032075,A,26/01/2023,I,,,,
1032076,FRA,F,1032076,A,28/01/2023,A,,,,
1032077,ESP,,1032077,B,26/01/2023,A,,,,
1032078,CAN,M,1032078,B,25/01/2023,A,,,,
1032079,GBR,F,1032079,A,31/01/2023,A,,,,
1032080,ESP,,1032080,B,31/01/2023,A,,,,
